Date,Open,High,Low,Close,Volume,Price_Change,Percentage_Change,Average_Price,Range
2022-07-18,4.22,4.23,4.18,4.21,11693420,-0.009999999999999787,-0.23696682464454472,4.205,0.05000000000000071
2022-07-15,4.17,4.23,4.16,4.22,11312920,0.04999999999999982,1.199040767386087,4.195,0.07000000000000028
2022-07-14,4.16,4.24,4.15,4.17,11950710,0.009999999999999787,0.24038461538461023,4.195,0.08999999999999986
2022-07-13,4.23,4.25,4.16,4.16,13030890,-0.07000000000000028,-1.6548463356974061,4.205,0.08999999999999986
2022-07-12,4.2,4.24,4.19,4.23,12071980,0.03000000000000025,0.7142857142857202,4.215,0.04999999999999982
2022-07-07,4.19,4.26,4.16,4.25,18255949,0.05999999999999961,1.4319809069212315,4.21,0.09999999999999964
2022-07-06,4.14,4.19,4.09,4.19,13816850,0.05000000000000071,1.2077294685990512,4.140000000000001,0.10000000000000053
2022-07-05,4.11,4.15,4.07,4.11,12628150,0.0,0.0,4.11,0.08000000000000007
2022-07-04,4.2,4.21,4.12,4.13,12124570,-0.07000000000000028,-1.6666666666666732,4.165,0.08999999999999986
2022-07-01,4.2,4.24,4.2,4.22,11128160,0.019999999999999574,0.476190476190466,4.220000000000001,0.040000000000000036
2022-06-30,4.25,4.26,4.2,4.22,15622670,-0.03000000000000025,-0.7058823529411823,4.23,0.05999999999999961
2022-06-29,4.18,4.27,4.18,4.27,21175789,0.08999999999999986,2.1531100478468868,4.225,0.08999999999999986
2022-06-28,4.16,4.2,4.16,4.19,14152350,0.03000000000000025,0.7211538461538521,4.18,0.040000000000000036
2022-06-27,4.16,4.19,4.12,4.16,13965560,0.0,0.0,4.155,0.07000000000000028
2022-06-24,4.1,4.19,4.07,4.18,13547130,0.08000000000000007,1.9512195121951237,4.130000000000001,0.1200000000000001
2022-06-23,4.03,4.1,4.0,4.1,14853850,0.0699999999999994,1.736972704714625,4.05,0.09999999999999964
2022-06-22,4.09,4.09,4.02,4.02,15478810,-0.07000000000000028,-1.711491442542794,4.055,0.07000000000000028
2022-06-21,4.04,4.09,4.03,4.09,14465620,0.04999999999999982,1.2376237623762332,4.0600000000000005,0.05999999999999961
2022-06-20,4.12,4.16,4.02,4.02,15922790,-0.10000000000000053,-2.42718446601943,4.09,0.14000000000000057
2022-06-17,4.16,4.18,4.1,4.1,28847750,-0.0600000000000005,-1.4423076923077043,4.14,0.08000000000000007
2022-06-16,4.19,4.19,4.13,4.16,14053990,-0.03000000000000025,-0.7159904534606264,4.16,0.0600000000000005
2022-06-15,4.16,4.19,4.15,4.17,13778360,0.009999999999999787,0.24038461538461023,4.17,0.040000000000000036
2022-06-14,4.14,4.19,4.14,4.18,12568430,0.040000000000000036,0.966183574879228,4.165,0.05000000000000071
2022-06-13,4.17,4.19,4.12,4.17,14850490,0.0,0.0,4.155,0.07000000000000028
2022-06-10,4.17,4.19,4.14,4.18,12366940,0.009999999999999787,0.23980815347721313,4.165,0.05000000000000071
2022-06-09,4.14,4.17,4.13,4.17,15294760,0.03000000000000025,0.7246376811594264,4.15,0.040000000000000036
2022-06-08,4.15,4.16,4.12,4.15,13361930,0.0,0.0,4.140000000000001,0.040000000000000036
2022-06-07,4.15,4.16,4.11,4.16,14870710,0.009999999999999787,0.2409638554216816,4.135,0.04999999999999982
2022-06-06,4.11,4.16,4.09,4.14,19100939,0.02999999999999936,0.7299270072992544,4.125,0.07000000000000028
2022-06-03,4.15,4.15,4.08,4.12,14102740,-0.03000000000000025,-0.7228915662650661,4.115,0.07000000000000028
2022-06-02,4.13,4.16,4.11,4.14,19074770,0.009999999999999787,0.24213075060532172,4.135,0.04999999999999982
2022-06-01,4.15,4.16,4.1,4.13,17773801,-0.020000000000000462,-0.48192771084338454,4.13,0.0600000000000005
2022-05-31,4.18,4.19,4.11,4.19,83928094,0.010000000000000675,0.23923444976078173,4.15,0.08000000000000007
2022-05-30,4.13,4.19,4.12,4.17,19426340,0.040000000000000036,0.9685230024213084,4.155,0.07000000000000028
2022-05-27,4.08,4.15,4.08,4.11,17204449,0.03000000000000025,0.7352941176470649,4.115,0.07000000000000028
2022-05-26,4.07,4.12,4.07,4.08,17255410,0.009999999999999787,0.24570024570024046,4.095000000000001,0.04999999999999982
2022-05-25,4.02,4.08,3.98,4.06,17496529,0.040000000000000036,0.9950248756218916,4.03,0.10000000000000009
2022-05-24,4.08,4.1,3.92,4.0,18956859,-0.08000000000000007,-1.960784313725492,4.01,0.17999999999999972
2022-05-23,4.1,4.11,4.04,4.11,18069141,0.010000000000000675,0.24390243902440673,4.075,0.07000000000000028
2022-05-20,4.08,4.13,4.07,4.11,18106689,0.03000000000000025,0.7352941176470649,4.1,0.05999999999999961
2022-05-19,4.09,4.1,4.03,4.09,18611801,0.0,0.0,4.0649999999999995,0.0699999999999994
2022-05-18,4.09,4.13,4.07,4.13,19076801,0.040000000000000036,0.9779951100244507,4.1,0.05999999999999961
2022-05-17,4.03,4.12,4.03,4.09,16932439,0.05999999999999961,1.4888337468982533,4.075,0.08999999999999986
2022-05-13,3.95,4.08,3.95,4.03,14020380,0.08000000000000007,2.0253164556962044,4.015000000000001,0.1299999999999999
2022-05-12,4.08,4.08,3.8,3.95,19786359,-0.1299999999999999,-3.1862745098039187,3.94,0.28000000000000025
2022-05-11,4.13,4.13,4.07,4.08,16342460,-0.04999999999999982,-1.2106537530266301,4.1,0.05999999999999961
2022-05-10,4.1,4.13,4.09,4.13,16241720,0.03000000000000025,0.7317073170731768,4.109999999999999,0.040000000000000036
2022-05-09,4.12,4.13,4.07,4.1,12986410,-0.020000000000000462,-0.4854368932038947,4.1,0.05999999999999961
2022-05-06,4.07,4.13,4.06,4.13,12491430,0.05999999999999961,1.4742014742014646,4.095,0.07000000000000028
2022-05-05,4.13,4.13,4.07,4.07,12019730,-0.05999999999999961,-1.4527845036319518,4.1,0.05999999999999961
2022-04-29,4.09,4.13,4.07,4.13,15423510,0.040000000000000036,0.9779951100244507,4.1,0.05999999999999961
2022-04-28,4.08,4.09,4.07,4.08,14055460,0.0,0.0,4.08,0.019999999999999574
2022-04-27,4.08,4.09,4.04,4.09,13627190,0.009999999999999787,0.24509803921568107,4.0649999999999995,0.04999999999999982
2022-04-26,4.05,4.07,4.04,4.05,10658390,0.0,0.0,4.055,0.03000000000000025
2022-04-25,4.06,4.08,4.03,4.05,11274240,-0.009999999999999787,-0.24630541871920658,4.055,0.04999999999999982
2022-04-22,4.08,4.08,4.06,4.06,10738340,-0.020000000000000462,-0.4901960784313838,4.07,0.020000000000000462
2022-04-21,4.08,4.09,4.07,4.07,14037450,-0.009999999999999787,-0.24509803921568107,4.08,0.019999999999999574
2022-04-20,4.1,4.1,4.07,4.07,12796050,-0.02999999999999936,-0.7317073170731552,4.085,0.02999999999999936
2022-04-19,4.09,4.11,4.08,4.08,12178290,-0.009999999999999787,-0.24449877750610727,4.095000000000001,0.03000000000000025
2022-04-18,4.09,4.1,4.07,4.1,13371920,0.009999999999999787,0.24449877750610727,4.085,0.02999999999999936
2022-04-15,4.12,4.12,4.08,4.09,9670014,-0.03000000000000025,-0.7281553398058312,4.1,0.040000000000000036
2022-04-14,4.12,4.12,4.09,4.12,11054120,0.0,0.0,4.105,0.03000000000000025
2022-04-13,4.08,4.11,4.07,4.11,12194750,0.03000000000000025,0.7352941176470649,4.09,0.040000000000000036
2022-04-12,4.09,4.11,4.07,4.08,11636980,-0.009999999999999787,-0.24449877750610727,4.09,0.040000000000000036
2022-04-11,4.1,4.13,4.09,4.09,14905540,-0.009999999999999787,-0.24390243902438508,4.109999999999999,0.040000000000000036
2022-04-08,4.14,4.14,4.09,4.1,11514850,-0.040000000000000036,-0.966183574879228,4.115,0.04999999999999982
2022-04-07,4.14,4.15,4.11,4.15,11367810,0.010000000000000675,0.2415458937198231,4.130000000000001,0.040000000000000036
2022-04-06,4.12,4.15,4.12,4.15,8742882,0.03000000000000025,0.7281553398058312,4.135,0.03000000000000025
2022-04-05,4.12,4.13,4.1,4.12,7764762,0.0,0.0,4.115,0.03000000000000025
2022-04-04,4.11,4.13,4.1,4.12,10289300,0.009999999999999787,0.24330900243308481,4.115,0.03000000000000025
2022-04-01,4.13,4.15,4.09,4.12,9875764,-0.009999999999999787,-0.24213075060532172,4.12,0.0600000000000005
2022-03-31,4.23,4.23,4.17,4.2,12565250,-0.03000000000000025,-0.7092198581560342,4.2,0.0600000000000005
2022-03-30,4.2,4.24,4.19,4.24,11946840,0.040000000000000036,0.9523809523809532,4.215,0.04999999999999982
2022-03-29,4.22,4.23,4.2,4.21,12771030,-0.009999999999999787,-0.23696682464454472,4.215,0.03000000000000025
2022-03-28,4.14,4.22,4.12,4.22,20222160,0.08000000000000007,1.932367149758456,4.17,0.09999999999999964
2022-03-25,4.13,4.14,4.12,4.14,8864238,0.009999999999999787,0.24213075060532172,4.13,0.019999999999999574
2022-03-24,4.14,4.15,4.11,4.14,10670160,0.0,0.0,4.130000000000001,0.040000000000000036
2022-03-23,4.12,4.15,4.12,4.14,10298010,0.019999999999999574,0.4854368932038731,4.135,0.03000000000000025
2022-03-22,4.09,4.14,4.09,4.14,9409096,0.04999999999999982,1.222493887530558,4.115,0.04999999999999982
2022-03-21,4.11,4.12,4.09,4.09,9290058,-0.020000000000000462,-0.4866180048661912,4.105,0.03000000000000025
2022-03-18,4.1,4.12,4.08,4.12,16139920,0.020000000000000462,0.48780487804879175,4.1,0.040000000000000036
2022-03-17,4.13,4.13,4.09,4.11,11526590,-0.019999999999999574,-0.48426150121064343,4.109999999999999,0.040000000000000036
2022-03-16,4.08,4.12,4.08,4.12,11015140,0.040000000000000036,0.980392156862746,4.1,0.040000000000000036
2022-03-15,4.1,4.1,4.05,4.07,10832530,-0.02999999999999936,-0.7317073170731552,4.074999999999999,0.04999999999999982
2022-03-14,4.12,4.12,4.09,4.09,12783880,-0.03000000000000025,-0.7281553398058312,4.105,0.03000000000000025
2022-03-11,4.11,4.13,4.09,4.11,10470230,0.0,0.0,4.109999999999999,0.040000000000000036
2022-03-10,4.12,4.13,4.1,4.12,6904807,0.0,0.0,4.115,0.03000000000000025
2022-03-09,4.15,4.18,4.12,4.12,8501595,-0.03000000000000025,-0.7228915662650661,4.15,0.05999999999999961
2022-03-08,4.16,4.16,4.14,4.14,12242560,-0.020000000000000462,-0.4807692307692419,4.15,0.020000000000000462
2022-03-07,4.22,4.22,4.14,4.15,13803480,-0.0699999999999994,-1.6587677725118342,4.18,0.08000000000000007
2022-03-04,4.23,4.3,4.2,4.21,13202650,-0.020000000000000462,-0.4728132387706964,4.25,0.09999999999999964
2022-03-03,4.18,4.24,4.18,4.24,20269891,0.0600000000000005,1.4354066985646052,4.21,0.0600000000000005
2022-03-02,4.11,4.19,4.1,4.18,15910430,0.0699999999999994,1.7031630170316152,4.145,0.09000000000000075
2022-03-01,4.08,4.15,4.08,4.13,12436970,0.04999999999999982,1.225490196078427,4.115,0.07000000000000028
2022-02-28,4.08,4.12,4.05,4.12,11458930,0.040000000000000036,0.980392156862746,4.085,0.07000000000000028
2022-02-25,4.09,4.11,4.08,4.08,8405962,-0.009999999999999787,-0.24449877750610727,4.095000000000001,0.03000000000000025
2022-02-24,4.1,4.1,4.05,4.07,11079870,-0.02999999999999936,-0.7317073170731552,4.074999999999999,0.04999999999999982
2022-02-23,4.1,4.16,4.1,4.15,11614470,0.05000000000000071,1.2195121951219685,4.13,0.0600000000000005
2022-02-22,4.08,4.12,4.05,4.12,10586120,0.040000000000000036,0.980392156862746,4.085,0.07000000000000028
2022-02-21,4.09,4.1,4.06,4.08,10810190,-0.009999999999999787,-0.24449877750610727,4.08,0.040000000000000036
2022-02-18,4.09,4.12,4.09,4.11,11257150,0.020000000000000462,0.4889975550122362,4.105,0.03000000000000025
2022-02-17,4.11,4.12,4.09,4.12,7784487,0.009999999999999787,0.24330900243308481,4.105,0.03000000000000025
2022-02-16,4.11,4.12,4.08,4.12,12824950,0.009999999999999787,0.24330900243308481,4.1,0.040000000000000036
2022-02-15,4.08,4.11,4.05,4.1,11285020,0.019999999999999574,0.49019607843136215,4.08,0.0600000000000005
2022-02-14,4.07,4.1,4.03,4.09,12351190,0.019999999999999574,0.4914004914004809,4.0649999999999995,0.0699999999999994
2022-02-11,4.06,4.12,4.06,4.12,9962737,0.0600000000000005,1.4778325123152833,4.09,0.0600000000000005
2022-02-10,4.08,4.08,4.05,4.06,14268420,-0.020000000000000462,-0.4901960784313838,4.0649999999999995,0.03000000000000025
2022-02-09,4.07,4.08,4.06,4.07,12684210,0.0,0.0,4.07,0.020000000000000462
2022-02-08,4.06,4.08,4.05,4.06,10747450,0.0,0.0,4.0649999999999995,0.03000000000000025
2022-02-07,4.12,4.12,4.06,4.07,15728690,-0.04999999999999982,-1.2135922330097044,4.09,0.0600000000000005
2022-02-04,4.11,4.12,4.08,4.12,9010424,0.009999999999999787,0.24330900243308481,4.1,0.040000000000000036
2022-02-03,4.13,4.13,4.1,4.12,8087955,-0.009999999999999787,-0.24213075060532172,4.115,0.03000000000000025
2022-02-02,4.1,4.14,4.1,4.13,8426994,0.03000000000000025,0.7317073170731768,4.119999999999999,0.040000000000000036
2022-02-01,4.17,4.17,4.1,4.1,10047520,-0.07000000000000028,-1.6786570743405345,4.135,0.07000000000000028
2022-01-31,4.11,4.15,4.11,4.13,9229220,0.019999999999999574,0.48661800486616963,4.130000000000001,0.040000000000000036
2022-01-28,4.09,4.13,4.09,4.11,8213260,0.020000000000000462,0.4889975550122362,4.109999999999999,0.040000000000000036
2022-01-27,4.11,4.12,4.08,4.09,9593059,-0.020000000000000462,-0.4866180048661912,4.1,0.040000000000000036
2022-01-26,4.12,4.14,4.11,4.11,9169382,-0.009999999999999787,-0.24271844660193656,4.125,0.02999999999999936
2022-01-25,4.13,4.14,4.1,4.11,10736960,-0.019999999999999574,-0.48426150121064343,4.119999999999999,0.040000000000000036
2022-01-24,4.16,4.16,4.12,4.14,13660190,-0.020000000000000462,-0.4807692307692419,4.140000000000001,0.040000000000000036
2022-01-21,4.17,4.18,4.16,4.17,8831923,0.0,0.0,4.17,0.019999999999999574
2022-01-20,4.18,4.19,4.17,4.18,9158058,0.0,0.0,4.18,0.020000000000000462
2022-01-19,4.19,4.19,4.17,4.18,8314980,-0.010000000000000675,-0.23866348448688962,4.18,0.020000000000000462
2022-01-18,4.19,4.2,4.18,4.19,8223194,0.0,0.0,4.1899999999999995,0.020000000000000462
2022-01-17,4.22,4.22,4.17,4.19,13956300,-0.02999999999999936,-0.7109004739336342,4.195,0.04999999999999982
2022-01-14,4.23,4.24,4.21,4.22,11474160,-0.010000000000000675,-0.23640661938535873,4.225,0.03000000000000025
2022-01-13,4.2,4.24,4.19,4.24,11757780,0.040000000000000036,0.9523809523809532,4.215,0.04999999999999982
2022-01-12,4.18,4.22,4.15,4.22,13809040,0.040000000000000036,0.956937799043063,4.1850000000000005,0.0699999999999994
2022-01-11,4.2,4.2,4.15,4.18,9602131,-0.020000000000000462,-0.47619047619048716,4.175000000000001,0.04999999999999982
2022-01-10,4.19,4.19,4.16,4.19,10190860,0.0,0.0,4.175000000000001,0.03000000000000025
2022-01-07,4.17,4.19,4.15,4.19,9520665,0.020000000000000462,0.4796163069544475,4.17,0.040000000000000036
2022-01-06,4.2,4.2,4.15,4.17,10525450,-0.03000000000000025,-0.7142857142857202,4.175000000000001,0.04999999999999982
2022-01-05,4.22,4.22,4.19,4.19,11691200,-0.02999999999999936,-0.7109004739336342,4.205,0.02999999999999936
2022-01-04,4.23,4.24,4.21,4.22,9013547,-0.010000000000000675,-0.23640661938535873,4.225,0.03000000000000025
2022-01-03,4.26,4.26,4.21,4.23,8855226,-0.02999999999999936,-0.704225352112661,4.234999999999999,0.04999999999999982
2021-12-30,4.21,4.27,4.21,4.27,10054800,0.05999999999999961,1.4251781472683993,4.24,0.05999999999999961
2021-12-29,4.24,4.25,4.22,4.25,11116760,0.009999999999999787,0.23584905660376854,4.234999999999999,0.03000000000000025
2021-12-28,4.22,4.23,4.2,4.23,10809800,0.010000000000000675,0.23696682464456578,4.215,0.03000000000000025
2021-12-27,4.21,4.23,4.2,4.23,12848050,0.020000000000000462,0.4750593824228138,4.215,0.03000000000000025
2021-12-23,4.24,4.24,4.2,4.24,13604590,0.0,0.0,4.220000000000001,0.040000000000000036
2021-12-22,4.22,4.24,4.2,4.24,13302200,0.020000000000000462,0.47393364928911047,4.220000000000001,0.040000000000000036
2021-12-21,4.23,4.23,4.19,4.21,9996361,-0.020000000000000462,-0.4728132387706964,4.210000000000001,0.040000000000000036
2021-12-20,4.19,4.24,4.16,4.24,10035570,0.04999999999999982,1.1933174224343632,4.2,0.08000000000000007
2021-12-16,4.23,4.26,4.21,4.26,12794070,0.02999999999999936,0.7092198581560132,4.234999999999999,0.04999999999999982
2021-12-15,4.26,4.26,4.22,4.24,8207718,-0.019999999999999574,-0.4694835680751074,4.24,0.040000000000000036
2021-12-14,4.22,4.26,4.21,4.26,11150650,0.040000000000000036,0.9478672985782,4.234999999999999,0.04999999999999982
2021-12-13,4.24,4.26,4.2,4.2,13229970,-0.040000000000000036,-0.9433962264150951,4.23,0.05999999999999961
2021-12-09,4.2,4.26,4.19,4.25,15674050,0.04999999999999982,1.1904761904761862,4.225,0.0699999999999994
2021-12-08,4.2,4.21,4.18,4.21,11212450,0.009999999999999787,0.238095238095233,4.195,0.03000000000000025
2021-12-07,4.23,4.25,4.19,4.19,15576990,-0.040000000000000036,-0.9456264775413719,4.220000000000001,0.05999999999999961
2021-12-06,4.2,4.25,4.18,4.23,20410260,0.03000000000000025,0.7142857142857202,4.215,0.07000000000000028
2021-11-30,4.19,4.21,4.14,4.14,36878160,-0.05000000000000071,-1.1933174224343843,4.175,0.07000000000000028
2021-11-29,4.13,4.22,4.13,4.22,10599610,0.08999999999999986,2.1791767554479384,4.175,0.08999999999999986
2021-11-25,4.19,4.22,4.17,4.19,13515420,0.0,0.0,4.195,0.04999999999999982
2021-11-24,4.19,4.22,4.18,4.19,10963090,0.0,0.0,4.199999999999999,0.040000000000000036
2021-11-23,4.23,4.23,4.16,4.17,13218600,-0.0600000000000005,-1.4184397163120683,4.195,0.07000000000000028
2021-11-22,4.2,4.23,4.19,4.23,10489670,0.03000000000000025,0.7142857142857202,4.210000000000001,0.040000000000000036
2021-11-18,4.19,4.23,4.19,4.23,13708970,0.040000000000000036,0.9546539379474948,4.210000000000001,0.040000000000000036
2021-11-17,4.22,4.22,4.18,4.22,10860520,0.0,0.0,4.199999999999999,0.040000000000000036
2021-11-16,4.23,4.23,4.18,4.2,11545260,-0.03000000000000025,-0.7092198581560342,4.205,0.05000000000000071
2021-11-15,4.29,4.29,4.18,4.23,15099350,-0.05999999999999961,-1.3986013986013894,4.234999999999999,0.11000000000000032
2021-11-11,4.29,4.29,4.26,4.28,11237250,-0.009999999999999787,-0.23310023310022812,4.275,0.03000000000000025
2021-11-10,4.3,4.3,4.25,4.29,11177240,-0.009999999999999787,-0.23255813953487878,4.275,0.04999999999999982
2021-11-09,4.25,4.3,4.22,4.3,11075800,0.04999999999999982,1.17647058823529,4.26,0.08000000000000007
2021-11-08,4.27,4.28,4.24,4.26,11695570,-0.009999999999999787,-0.234192037470721,4.26,0.040000000000000036
2021-11-04,4.3,4.33,4.27,4.28,15340620,-0.019999999999999574,-0.46511627906975755,4.3,0.0600000000000005
2021-11-03,4.29,4.3,4.28,4.3,14942730,0.009999999999999787,0.23310023310022812,4.29,0.019999999999999574
2021-11-02,4.3,4.31,4.28,4.3,13989590,0.0,0.0,4.295,0.02999999999999936
2021-11-01,4.29,4.32,4.27,4.32,12629100,0.03000000000000025,0.6993006993007052,4.295,0.05000000000000071
2021-10-28,4.26,4.29,4.26,4.28,8116484,0.020000000000000462,0.4694835680751282,4.275,0.03000000000000025
2021-10-27,4.27,4.27,4.25,4.26,8319579,-0.009999999999999787,-0.234192037470721,4.26,0.019999999999999574
2021-10-26,4.23,4.3,4.23,4.27,11140480,0.03999999999999915,0.9456264775413509,4.265000000000001,0.0699999999999994
2021-10-25,4.23,4.24,4.21,4.21,8433359,-0.020000000000000462,-0.4728132387706964,4.225,0.03000000000000025
2021-10-20,4.2,4.22,4.19,4.19,7023869,-0.009999999999999787,-0.238095238095233,4.205,0.02999999999999936
2021-10-19,4.21,4.21,4.17,4.19,3777998,-0.019999999999999574,-0.4750593824227927,4.1899999999999995,0.040000000000000036
2021-10-18,4.21,4.22,4.19,4.21,5279534,0.0,0.0,4.205,0.02999999999999936
2021-10-14,4.25,4.25,4.21,4.21,10004540,-0.040000000000000036,-0.9411764705882361,4.23,0.040000000000000036
2021-10-13,4.29,4.29,4.25,4.26,8026377,-0.03000000000000025,-0.6993006993007052,4.27,0.040000000000000036
2021-10-12,4.31,4.34,4.28,4.29,13810660,-0.019999999999999574,-0.46403712296982774,4.3100000000000005,0.05999999999999961
2021-10-11,4.27,4.33,4.23,4.3,16069560,0.03000000000000025,0.7025761124121839,4.28,0.09999999999999964
2021-10-07,4.22,4.24,4.15,4.2,12415840,-0.019999999999999574,-0.47393364928908943,4.195,0.08999999999999986
2021-10-06,4.34,4.34,4.27,4.27,17651561,-0.07000000000000028,-1.6129032258064582,4.305,0.07000000000000028
2021-10-05,4.25,4.35,4.23,4.35,19750211,0.09999999999999964,2.35294117647058,4.29,0.11999999999999922
2021-10-04,4.23,4.27,4.19,4.26,26582180,0.02999999999999936,0.7092198581560132,4.23,0.07999999999999918
2021-09-30,4.19,4.19,4.16,4.16,13350790,-0.03000000000000025,-0.7159904534606264,4.175000000000001,0.03000000000000025
2021-09-29,4.16,4.2,4.14,4.2,14258010,0.040000000000000036,0.9615384615384623,4.17,0.0600000000000005
2021-09-28,4.2,4.2,4.16,4.19,10193560,-0.009999999999999787,-0.238095238095233,4.18,0.040000000000000036
2021-09-27,4.17,4.23,4.17,4.2,20255900,0.03000000000000025,0.7194244604316606,4.2,0.0600000000000005
2021-09-23,4.3,4.31,4.23,4.25,20358820,-0.04999999999999982,-1.1627906976744147,4.27,0.07999999999999918
2021-09-22,4.3,4.32,4.27,4.3,9282296,0.0,0.0,4.295,0.05000000000000071
2021-09-21,4.33,4.33,4.28,4.29,12271930,-0.040000000000000036,-0.9237875288683611,4.305,0.04999999999999982
2021-09-20,4.37,4.37,4.3,4.32,12957840,-0.04999999999999982,-1.1441647597253963,4.335,0.07000000000000028
2021-09-16,4.41,4.43,4.38,4.42,106663398,0.009999999999999787,0.22675736961450763,4.404999999999999,0.04999999999999982
2021-09-15,4.36,4.43,4.36,4.41,21157859,0.04999999999999982,1.146788990825684,4.395,0.0699999999999994
2021-09-14,4.38,4.4,4.35,4.38,23033381,0.0,0.0,4.375,0.05000000000000071
2021-09-13,4.45,4.45,4.35,4.37,20882721,-0.08000000000000007,-1.7977528089887655,4.4,0.10000000000000053
2021-09-09,4.46,4.48,4.43,4.45,18932609,-0.009999999999999787,-0.22421524663676654,4.455,0.05000000000000071
2021-09-08,4.48,4.49,4.46,4.46,15135730,-0.020000000000000462,-0.4464285714285817,4.475,0.03000000000000025
2021-09-07,4.48,4.51,4.47,4.49,17004789,0.009999999999999787,0.22321428571428092,4.49,0.040000000000000036
2021-09-06,4.49,4.51,4.48,4.49,21527340,0.0,0.0,4.495,0.02999999999999936
2021-09-02,4.5,4.5,4.47,4.48,28116801,-0.019999999999999574,-0.444444444444435,4.484999999999999,0.03000000000000025
2021-09-01,4.5,4.51,4.48,4.5,13582180,0.0,0.0,4.495,0.02999999999999936
2021-08-31,4.5,4.52,4.47,4.52,26942609,0.019999999999999574,0.444444444444435,4.494999999999999,0.04999999999999982
2021-08-30,4.48,4.53,4.48,4.5,17186830,0.019999999999999574,0.44642857142856185,4.505000000000001,0.04999999999999982
2021-08-26,4.54,4.54,4.47,4.49,16755180,-0.04999999999999982,-1.1013215859030798,4.505,0.07000000000000028
2021-08-25,4.58,4.58,4.49,4.54,14285870,-0.040000000000000036,-0.873362445414848,4.535,0.08999999999999986
2021-08-24,4.58,4.61,4.55,4.57,13845110,-0.009999999999999787,-0.21834061135370714,4.58,0.0600000000000005
2021-08-23,4.57,4.63,4.57,4.57,18185641,0.0,0.0,4.6,0.05999999999999961
2021-08-19,4.52,4.55,4.45,4.48,10966900,-0.03999999999999915,-0.8849557522123707,4.5,0.09999999999999964
2021-08-18,4.5,4.57,4.5,4.55,11090160,0.04999999999999982,1.1111111111111072,4.535,0.07000000000000028
2021-08-17,4.38,4.49,4.36,4.49,17879920,0.11000000000000032,2.5114155251141628,4.425000000000001,0.1299999999999999
2021-08-16,4.35,4.38,4.35,4.38,8540988,0.03000000000000025,0.6896551724137989,4.365,0.03000000000000025
2021-08-11,4.39,4.4,4.37,4.38,8409073,-0.009999999999999787,-0.2277904328018175,4.385,0.03000000000000025
2021-08-10,4.38,4.43,4.37,4.39,13289530,0.009999999999999787,0.22831050228310015,4.4,0.05999999999999961
2021-08-09,4.36,4.38,4.34,4.38,5398642,0.019999999999999574,0.45871559633026543,4.359999999999999,0.040000000000000036
2021-08-05,4.38,4.38,4.35,4.38,5039327,0.0,0.0,4.365,0.03000000000000025
2021-08-04,4.38,4.39,4.35,4.38,5917033,0.0,0.0,4.369999999999999,0.040000000000000036
2021-08-03,4.36,4.38,4.35,4.38,7016327,0.019999999999999574,0.45871559633026543,4.365,0.03000000000000025
2021-08-02,4.36,4.37,4.34,4.35,6801629,-0.010000000000000675,-0.22935779816515306,4.355,0.03000000000000025
2021-07-29,4.37,4.37,4.32,4.36,7250857,-0.009999999999999787,-0.2288329519450752,4.345000000000001,0.04999999999999982
2021-07-28,4.33,4.36,4.32,4.33,5201665,0.0,0.0,4.34,0.040000000000000036
2021-07-27,4.35,4.39,4.33,4.35,8402939,0.0,0.0,4.359999999999999,0.05999999999999961
2021-07-26,4.33,4.37,4.32,4.37,6625169,0.040000000000000036,0.9237875288683611,4.345000000000001,0.04999999999999982
2021-07-15,4.38,4.38,4.31,4.32,9049824,-0.05999999999999961,-1.3698630136986212,4.345,0.07000000000000028
2021-07-14,4.4,4.4,4.33,4.33,7695922,-0.07000000000000028,-1.5909090909090973,4.365,0.07000000000000028
2021-07-13,4.36,4.4,4.35,4.4,7508772,0.040000000000000036,0.9174311926605512,4.375,0.05000000000000071
2021-07-12,4.33,4.38,4.33,4.38,6678296,0.04999999999999982,1.1547344110854463,4.355,0.04999999999999982
2021-07-08,4.39,4.39,4.35,4.38,9701797,-0.009999999999999787,-0.2277904328018175,4.369999999999999,0.040000000000000036
2021-07-07,4.38,4.39,4.34,4.39,5803029,0.009999999999999787,0.22831050228310015,4.365,0.04999999999999982
2021-07-06,4.39,4.39,4.36,4.38,5324063,-0.009999999999999787,-0.2277904328018175,4.375,0.02999999999999936
2021-07-05,4.37,4.4,4.22,4.39,16202780,0.019999999999999574,0.4576659038901504,4.3100000000000005,0.1800000000000006
2021-07-01,4.33,4.37,4.31,4.34,9896608,0.009999999999999787,0.23094688221708512,4.34,0.0600000000000005
2021-06-30,4.27,4.33,4.27,4.33,12787980,0.0600000000000005,1.4051522248243677,4.3,0.0600000000000005
2021-06-29,4.25,4.3,4.22,4.3,6506470,0.04999999999999982,1.17647058823529,4.26,0.08000000000000007
2021-06-28,4.28,4.3,4.25,4.27,6699723,-0.010000000000000675,-0.23364485981309988,4.275,0.04999999999999982
2021-06-24,4.28,4.28,4.22,4.23,6442352,-0.04999999999999982,-1.1682242990654164,4.25,0.0600000000000005
2021-06-23,4.33,4.33,4.28,4.29,9527972,-0.040000000000000036,-0.9237875288683611,4.305,0.04999999999999982
2021-06-22,4.33,4.33,4.31,4.33,7213549,0.0,0.0,4.32,0.020000000000000462
2021-06-21,4.36,4.37,4.32,4.32,6157202,-0.040000000000000036,-0.9174311926605512,4.345000000000001,0.04999999999999982
